I,V,T,t,incl,vel
9.784e-07,0.5154,980.0,15.0,60.0,70.0
9.795e-07,0.5156,980.0,15.0,60.0,70.0
9.793e-07,0.5158,980.0,15.0,60.0,70.0
9.788e-07,0.5159,980.0,15.0,60.0,70.0
9.805e-07,0.5161,980.0,15.0,60.0,70.0
9.806e-07,0.5163,980.0,15.0,60.0,70.0
9.811e-07,0.5164,980.0,15.0,60.0,70.0
9.828e-07,0.5166,980.0,15.0,60.0,70.0
9.827e-07,0.5168,980.0,15.0,60.0,70.0
9.828e-07,0.5169,980.0,15.0,60.0,70.0
9.835e-07,0.5171,980.0,15.0,60.0,70.0
9.845e-07,0.5173,980.0,15.0,60.0,70.0
9.844e-07,0.5174,980.0,15.0,60.0,70.0
9.851e-07,0.5176,980.0,15.0,60.0,70.0
9.858e-07,0.5178,980.0,15.0,60.0,70.0
9.863e-07,0.5179,980.0,15.0,60.0,70.0
9.874e-07,0.5181,980.0,15.0,60.0,70.0
9.874e-07,0.5183,980.0,15.0,60.0,70.0
9.873e-07,0.5184,980.0,15.0,60.0,70.0
9.889e-07,0.5186,980.0,15.0,60.0,70.0
9.892e-07,0.5188,980.0,15.0,60.0,70.0
9.896e-07,0.5189,980.0,15.0,60.0,70.0
9.915e-07,0.5191,980.0,15.0,60.0,70.0
9.909e-07,0.5193,980.0,15.0,60.0,70.0
9.904e-07,0.5194,980.0,15.0,60.0,70.0
9.926e-07,0.5196,980.0,15.0,60.0,70.0
9.921e-07,0.5198,980.0,15.0,60.0,70.0
9.927e-07,0.5199,980.0,15.0,60.0,70.0
9.932e-07,0.5201,980.0,15.0,60.0,70.0
9.939e-07,0.5203,980.0,15.0,60.0,70.0
9.934e-07,0.5204,980.0,15.0,60.0,70.0
9.95e-07,0.5206,980.0,15.0,60.0,70.0
9.945e-07,0.5208,980.0,15.0,60.0,70.0
9.954e-07,0.5209,980.0,15.0,60.0,70.0
9.971e-07,0.5211,980.0,15.0,60.0,70.0
9.973e-07,0.5213,980.0,15.0,60.0,70.0
9.969e-07,0.5214,980.0,15.0,60.0,70.0
9.989e-07,0.5216,980.0,15.0,60.0,70.0
9.99e-07,0.5218,980.0,15.0,60.0,70.0
9.994e-07,0.5219,980.0,15.0,60.0,70.0
1.001e-06,0.5221,980.0,15.0,60.0,70.0
1.001e-06,0.5223,980.0,15.0,60.0,70.0
1.001e-06,0.5224,980.0,15.0,60.0,70.0
1.002e-06,0.5226,980.0,15.0,60.0,70.0
1.002e-06,0.5228,980.0,15.0,60.0,70.0
1.002e-06,0.5229,980.0,15.0,60.0,70.0
1.004e-06,0.5231,980.0,15.0,60.0,70.0
1.004e-06,0.5233,980.0,15.0,60.0,70.0
1.004e-06,0.5234,980.0,15.0,60.0,70.0
1.006e-06,0.5236,980.0,15.0,60.0,70.0
1.005e-06,0.5238,980.0,15.0,60.0,70.0
1.006e-06,0.5239,980.0,15.0,60.0,70.0
1.007e-06,0.5241,980.0,15.0,60.0,70.0
1.007e-06,0.5243,980.0,15.0,60.0,70.0
1.008e-06,0.5244,980.0,15.0,60.0,70.0
1.009e-06,0.5246,980.0,15.0,60.0,70.0
1.009e-06,0.5248,980.0,15.0,60.0,70.0
1.009e-06,0.5249,980.0,15.0,60.0,70.0
1.01e-06,0.5251,980.0,15.0,60.0,70.0
1.01e-06,0.5253,980.0,15.0,60.0,70.0
1.01e-06,0.5254,980.0,15.0,60.0,70.0
1.012e-06,0.5256,980.0,15.0,60.0,70.0
1.012e-06,0.5258,980.0,15.0,60.0,70.0
1.012e-06,0.5259,980.0,15.0,60.0,70.0
1.013e-06,0.5261,980.0,15.0,60.0,70.0
1.014e-06,0.5263,980.0,15.0,60.0,70.0
1.014e-06,0.5264,980.0,15.0,60.0,70.0
1.015e-06,0.5266,980.0,15.0,60.0,70.0
1.016e-06,0.5268,980.0,15.0,60.0,70.0
1.016e-06,0.5269,980.0,15.0,60.0,70.0
1.017e-06,0.5271,980.0,15.0,60.0,70.0
1.017e-06,0.5273,980.0,15.0,60.0,70.0
1.017e-06,0.5274,980.0,15.0,60.0,70.0
1.019e-06,0.5276,980.0,15.0,60.0,70.0
1.019e-06,0.5278,980.0,15.0,60.0,70.0
1.019e-06,0.5279,980.0,15.0,60.0,70.0
1.021e-06,0.5281,980.0,15.0,60.0,70.0
1.021e-06,0.5283,980.0,15.0,60.0,70.0
1.021e-06,0.5284,980.0,15.0,60.0,70.0
1.023e-06,0.5286,980.0,15.0,60.0,70.0
1.023e-06,0.5288,980.0,15.0,60.0,70.0
1.023e-06,0.5289,980.0,15.0,60.0,70.0
1.024e-06,0.5291,980.0,15.0,60.0,70.0
1.025e-06,0.5293,980.0,15.0,60.0,70.0
1.025e-06,0.5294,980.0,15.0,60.0,70.0
1.027e-06,0.5296,980.0,15.0,60.0,70.0
1.027e-06,0.5298,980.0,15.0,60.0,70.0
1.027e-06,0.5299,980.0,15.0,60.0,70.0
1.029e-06,0.5301,980.0,15.0,60.0,70.0
1.029e-06,0.5303,980.0,15.0,60.0,70.0
1.029e-06,0.5304,980.0,15.0,60.0,70.0
1.03e-06,0.5306,980.0,15.0,60.0,70.0
1.03e-06,0.5308,980.0,15.0,60.0,70.0
1.031e-06,0.5309,980.0,15.0,60.0,70.0
1.033e-06,0.5311,980.0,15.0,60.0,70.0
1.032e-06,0.5313,980.0,15.0,60.0,70.0
1.033e-06,0.5314,980.0,15.0,60.0,70.0
1.034e-06,0.5316,980.0,15.0,60.0,70.0
1.034e-06,0.5318,980.0,15.0,60.0,70.0
1.034e-06,0.5319,980.0,15.0,60.0,70.0
1.036e-06,0.5321,980.0,15.0,60.0,70.0
1.036e-06,0.5323,980.0,15.0,60.0,70.0
1.037e-06,0.5324,980.0,15.0,60.0,70.0
1.038e-06,0.5326,980.0,15.0,60.0,70.0
1.038e-06,0.5328,980.0,15.0,60.0,70.0
1.039e-06,0.5329,980.0,15.0,60.0,70.0
1.04e-06,0.5331,980.0,15.0,60.0,70.0
1.04e-06,0.5333,980.0,15.0,60.0,70.0
1.041e-06,0.5334,980.0,15.0,60.0,70.0
1.041e-06,0.5336,980.0,15.0,60.0,70.0
1.042e-06,0.5338,980.0,15.0,60.0,70.0
1.042e-06,0.5339,980.0,15.0,60.0,70.0
1.044e-06,0.5341,980.0,15.0,60.0,70.0
1.044e-06,0.5343,980.0,15.0,60.0,70.0
1.044e-06,0.5344,980.0,15.0,60.0,70.0
1.045e-06,0.5346,980.0,15.0,60.0,70.0
1.046e-06,0.5348,980.0,15.0,60.0,70.0
1.045e-06,0.5349,980.0,15.0,60.0,70.0
1.047e-06,0.5351,980.0,15.0,60.0,70.0
1.047e-06,0.5353,980.0,15.0,60.0,70.0
1.048e-06,0.5354,980.0,15.0,60.0,70.0
1.048e-06,0.5356,980.0,15.0,60.0,70.0
1.05e-06,0.5358,980.0,15.0,60.0,70.0
1.049e-06,0.5359,980.0,15.0,60.0,70.0
1.051e-06,0.5361,980.0,15.0,60.0,70.0
1.052e-06,0.5363,980.0,15.0,60.0,70.0
1.051e-06,0.5364,980.0,15.0,60.0,70.0
1.053e-06,0.5366,980.0,15.0,60.0,70.0
1.053e-06,0.5368,980.0,15.0,60.0,70.0
1.053e-06,0.5369,980.0,15.0,60.0,70.0
1.055e-06,0.5371,980.0,15.0,60.0,70.0
1.055e-06,0.5373,980.0,15.0,60.0,70.0
1.055e-06,0.5374,980.0,15.0,60.0,70.0
1.057e-06,0.5376,980.0,15.0,60.0,70.0
1.057e-06,0.5378,980.0,15.0,60.0,70.0
1.057e-06,0.5379,980.0,15.0,60.0,70.0
1.059e-06,0.5381,980.0,15.0,60.0,70.0
1.059e-06,0.5383,980.0,15.0,60.0,70.0
1.059e-06,0.5384,980.0,15.0,60.0,70.0
1.061e-06,0.5386,980.0,15.0,60.0,70.0
1.061e-06,0.5388,980.0,15.0,60.0,70.0
1.062e-06,0.5389,980.0,15.0,60.0,70.0
1.063e-06,0.5391,980.0,15.0,60.0,70.0
1.063e-06,0.5393,980.0,15.0,60.0,70.0
1.064e-06,0.5394,980.0,15.0,60.0,70.0
1.065e-06,0.5396,980.0,15.0,60.0,70.0
1.065e-06,0.5398,980.0,15.0,60.0,70.0
1.066e-06,0.5399,980.0,15.0,60.0,70.0
1.067e-06,0.5401,980.0,15.0,60.0,70.0
1.067e-06,0.5403,980.0,15.0,60.0,70.0
1.067e-06,0.5404,980.0,15.0,60.0,70.0
1.069e-06,0.5406,980.0,15.0,60.0,70.0
1.069e-06,0.5408,980.0,15.0,60.0,70.0
1.069e-06,0.5409,980.0,15.0,60.0,70.0
1.071e-06,0.5411,980.0,15.0,60.0,70.0
1.071e-06,0.5412,980.0,15.0,60.0,70.0
1.071e-06,0.5414,980.0,15.0,60.0,70.0
1.073e-06,0.5416,980.0,15.0,60.0,70.0
1.073e-06,0.5418,980.0,15.0,60.0,70.0
1.073e-06,0.5419,980.0,15.0,60.0,70.0
1.075e-06,0.5421,980.0,15.0,60.0,70.0
1.075e-06,0.5423,980.0,15.0,60.0,70.0
1.075e-06,0.5424,980.0,15.0,60.0,70.0
1.077e-06,0.5426,980.0,15.0,60.0,70.0
1.077e-06,0.5428,980.0,15.0,60.0,70.0
1.077e-06,0.5429,980.0,15.0,60.0,70.0
1.078e-06,0.5431,980.0,15.0,60.0,70.0
1.078e-06,0.5433,980.0,15.0,60.0,70.0
1.079e-06,0.5434,980.0,15.0,60.0,70.0
1.081e-06,0.5436,980.0,15.0,60.0,70.0
1.081e-06,0.5437,980.0,15.0,60.0,70.0
1.081e-06,0.5439,980.0,15.0,60.0,70.0
1.083e-06,0.5441,980.0,15.0,60.0,70.0
1.084e-06,0.5442,980.0,15.0,60.0,70.0
1.084e-06,0.5444,980.0,15.0,60.0,70.0
1.085e-06,0.5446,980.0,15.0,60.0,70.0
1.085e-06,0.5447,980.0,15.0,60.0,70.0
1.086e-06,0.5449,980.0,15.0,60.0,70.0
1.087e-06,0.5451,980.0,15.0,60.0,70.0
1.087e-06,0.5452,980.0,15.0,60.0,70.0
1.088e-06,0.5454,980.0,15.0,60.0,70.0
1.09e-06,0.5456,980.0,15.0,60.0,70.0
1.089e-06,0.5458,980.0,15.0,60.0,70.0
1.09e-06,0.5459,980.0,15.0,60.0,70.0
1.092e-06,0.5461,980.0,15.0,60.0,70.0
1.092e-06,0.5463,980.0,15.0,60.0,70.0
1.091e-06,0.5464,980.0,15.0,60.0,70.0
1.093e-06,0.5466,980.0,15.0,60.0,70.0
1.093e-06,0.5467,980.0,15.0,60.0,70.0
1.094e-06,0.5469,980.0,15.0,60.0,70.0
1.096e-06,0.5471,980.0,15.0,60.0,70.0
1.096e-06,0.5473,980.0,15.0,60.0,70.0
1.095e-06,0.5474,980.0,15.0,60.0,70.0
1.098e-06,0.5476,980.0,15.0,60.0,70.0
1.098e-06,0.5478,980.0,15.0,60.0,70.0
1.098e-06,0.5479,980.0,15.0,60.0,70.0
1.1e-06,0.5481,980.0,15.0,60.0,70.0
1.099e-06,0.5483,980.0,15.0,60.0,70.0
1.101e-06,0.5484,980.0,15.0,60.0,70.0
1.102e-06,0.5486,980.0,15.0,60.0,70.0
1.103e-06,0.5488,980.0,15.0,60.0,70.0
1.103e-06,0.5489,980.0,15.0,60.0,70.0
1.105e-06,0.5491,980.0,15.0,60.0,70.0
1.105e-06,0.5493,980.0,15.0,60.0,70.0
1.105e-06,0.5494,980.0,15.0,60.0,70.0
1.106e-06,0.5496,980.0,15.0,60.0,70.0
1.106e-06,0.5497,980.0,15.0,60.0,70.0
1.107e-06,0.5499,980.0,15.0,60.0,70.0
1.108e-06,0.5501,980.0,15.0,60.0,70.0
1.108e-06,0.5502,980.0,15.0,60.0,70.0
1.11e-06,0.5504,980.0,15.0,60.0,70.0
1.11e-06,0.5506,980.0,15.0,60.0,70.0
1.111e-06,0.5508,980.0,15.0,60.0,70.0
1.111e-06,0.5509,980.0,15.0,60.0,70.0
1.112e-06,0.5511,980.0,15.0,60.0,70.0
1.113e-06,0.5513,980.0,15.0,60.0,70.0
1.113e-06,0.5514,980.0,15.0,60.0,70.0
1.115e-06,0.5516,980.0,15.0,60.0,70.0
1.116e-06,0.5518,980.0,15.0,60.0,70.0
1.115e-06,0.5519,980.0,15.0,60.0,70.0
1.117e-06,0.5521,980.0,15.0,60.0,70.0
1.117e-06,0.5523,980.0,15.0,60.0,70.0
1.118e-06,0.5524,980.0,15.0,60.0,70.0
1.119e-06,0.5526,980.0,15.0,60.0,70.0
1.12e-06,0.5528,980.0,15.0,60.0,70.0
1.12e-06,0.5529,980.0,15.0,60.0,70.0
1.121e-06,0.5531,980.0,15.0,60.0,70.0
1.122e-06,0.5532,980.0,15.0,60.0,70.0
1.122e-06,0.5534,980.0,15.0,60.0,70.0
1.123e-06,0.5536,980.0,15.0,60.0,70.0
1.124e-06,0.5538,980.0,15.0,60.0,70.0
1.125e-06,0.5539,980.0,15.0,60.0,70.0
1.126e-06,0.5541,980.0,15.0,60.0,70.0
1.126e-06,0.5543,980.0,15.0,60.0,70.0
1.127e-06,0.5544,980.0,15.0,60.0,70.0
1.128e-06,0.5546,980.0,15.0,60.0,70.0
1.129e-06,0.5548,980.0,15.0,60.0,70.0
1.129e-06,0.5549,980.0,15.0,60.0,70.0
1.131e-06,0.5551,980.0,15.0,60.0,70.0
1.131e-06,0.5553,980.0,15.0,60.0,70.0
1.132e-06,0.5554,980.0,15.0,60.0,70.0
1.134e-06,0.5556,980.0,15.0,60.0,70.0
1.133e-06,0.5558,980.0,15.0,60.0,70.0
1.134e-06,0.5559,980.0,15.0,60.0,70.0
1.136e-06,0.5561,980.0,15.0,60.0,70.0
1.136e-06,0.5563,980.0,15.0,60.0,70.0
1.137e-06,0.5564,980.0,15.0,60.0,70.0
1.138e-06,0.5566,980.0,15.0,60.0,70.0
1.139e-06,0.5568,980.0,15.0,60.0,70.0
1.139e-06,0.5569,980.0,15.0,60.0,70.0
1.141e-06,0.5571,980.0,15.0,60.0,70.0
1.141e-06,0.5573,980.0,15.0,60.0,70.0
1.141e-06,0.5574,980.0,15.0,60.0,70.0
1.143e-06,0.5576,980.0,15.0,60.0,70.0
1.144e-06,0.5578,980.0,15.0,60.0,70.0
1.144e-06,0.5579,980.0,15.0,60.0,70.0
1.146e-06,0.5581,980.0,15.0,60.0,70.0
1.145e-06,0.5582,980.0,15.0,60.0,70.0
1.146e-06,0.5584,980.0,15.0,60.0,70.0
1.148e-06,0.5586,980.0,15.0,60.0,70.0
1.149e-06,0.5587,980.0,15.0,60.0,70.0
1.149e-06,0.5589,980.0,15.0,60.0,70.0
1.151e-06,0.5591,980.0,15.0,60.0,70.0
1.151e-06,0.5592,980.0,15.0,60.0,70.0
1.153e-06,0.5594,980.0,15.0,60.0,70.0
1.155e-06,0.5596,980.0,15.0,60.0,70.0
1.154e-06,0.5597,980.0,15.0,60.0,70.0
1.155e-06,0.5599,980.0,15.0,60.0,70.0
1.157e-06,0.5601,980.0,15.0,60.0,70.0
1.158e-06,0.5602,980.0,15.0,60.0,70.0
1.159e-06,0.5604,980.0,15.0,60.0,70.0
1.159e-06,0.5606,980.0,15.0,60.0,70.0
1.161e-06,0.5607,980.0,15.0,60.0,70.0
1.162e-06,0.5609,980.0,15.0,60.0,70.0
1.164e-06,0.5611,980.0,15.0,60.0,70.0
1.167e-06,0.5612,980.0,15.0,60.0,70.0
1.168e-06,0.5614,980.0,15.0,60.0,70.0
1.171e-06,0.5616,980.0,15.0,60.0,70.0
1.173e-06,0.5617,980.0,15.0,60.0,70.0
1.176e-06,0.5619,980.0,15.0,60.0,70.0
1.177e-06,0.5621,980.0,15.0,60.0,70.0
1.179e-06,0.5622,980.0,15.0,60.0,70.0
1.183e-06,0.5624,980.0,15.0,60.0,70.0
1.189e-06,0.5626,980.0,15.0,60.0,70.0
1.196e-06,0.5627,980.0,15.0,60.0,70.0
1.209e-06,0.5629,980.0,15.0,60.0,70.0
1.222e-06,0.5631,980.0,15.0,60.0,70.0
1.237e-06,0.5632,980.0,15.0,60.0,70.0
1.25e-06,0.5634,980.0,15.0,60.0,70.0
1.262e-06,0.5636,980.0,15.0,60.0,70.0
1.271e-06,0.5637,980.0,15.0,60.0,70.0
1.281e-06,0.5639,980.0,15.0,60.0,70.0
1.291e-06,0.5641,980.0,15.0,60.0,70.0
1.299e-06,0.5642,980.0,15.0,60.0,70.0
1.307e-06,0.5644,980.0,15.0,60.0,70.0
1.314e-06,0.5646,980.0,15.0,60.0,70.0
1.317e-06,0.5647,980.0,15.0,60.0,70.0
1.299e-06,0.5649,980.0,15.0,60.0,70.0
1.295e-06,0.5651,980.0,15.0,60.0,70.0
1.295e-06,0.5652,980.0,15.0,60.0,70.0
1.295e-06,0.5654,980.0,15.0,60.0,70.0
1.299e-06,0.5656,980.0,15.0,60.0,70.0
1.303e-06,0.5657,980.0,15.0,60.0,70.0
1.306e-06,0.5659,980.0,15.0,60.0,70.0
1.313e-06,0.5661,980.0,15.0,60.0,70.0
1.317e-06,0.5662,980.0,15.0,60.0,70.0
1.321e-06,0.5664,980.0,15.0,60.0,70.0
1.327e-06,0.5666,980.0,15.0,60.0,70.0
1.332e-06,0.5667,980.0,15.0,60.0,70.0
1.335e-06,0.5669,980.0,15.0,60.0,70.0
1.339e-06,0.5671,980.0,15.0,60.0,70.0
1.343e-06,0.5672,980.0,15.0,60.0,70.0
1.346e-06,0.5674,980.0,15.0,60.0,70.0
1.35e-06,0.5676,980.0,15.0,60.0,70.0
1.354e-06,0.5677,980.0,15.0,60.0,70.0
1.358e-06,0.5679,980.0,15.0,60.0,70.0
1.362e-06,0.5681,980.0,15.0,60.0,70.0
1.365e-06,0.5682,980.0,15.0,60.0,70.0
1.368e-06,0.5684,980.0,15.0,60.0,70.0
1.372e-06,0.5686,980.0,15.0,60.0,70.0
1.374e-06,0.5687,980.0,15.0,60.0,70.0
1.376e-06,0.5689,980.0,15.0,60.0,70.0
1.379e-06,0.5691,980.0,15.0,60.0,70.0
1.382e-06,0.5692,980.0,15.0,60.0,70.0
1.383e-06,0.5694,980.0,15.0,60.0,70.0
1.387e-06,0.5696,980.0,15.0,60.0,70.0
1.389e-06,0.5697,980.0,15.0,60.0,70.0
1.39e-06,0.5699,980.0,15.0,60.0,70.0
1.393e-06,0.5701,980.0,15.0,60.0,70.0
1.394e-06,0.5702,980.0,15.0,60.0,70.0
1.395e-06,0.5704,980.0,15.0,60.0,70.0
1.398e-06,0.5706,980.0,15.0,60.0,70.0
1.399e-06,0.5707,980.0,15.0,60.0,70.0
1.4e-06,0.5709,980.0,15.0,60.0,70.0
1.404e-06,0.5711,980.0,15.0,60.0,70.0
1.405e-06,0.5712,980.0,15.0,60.0,70.0
1.406e-06,0.5714,980.0,15.0,60.0,70.0
1.409e-06,0.5716,980.0,15.0,60.0,70.0
1.41e-06,0.5717,980.0,15.0,60.0,70.0
1.411e-06,0.5719,980.0,15.0,60.0,70.0
1.413e-06,0.5721,980.0,15.0,60.0,70.0
1.414e-06,0.5722,980.0,15.0,60.0,70.0
1.415e-06,0.5724,980.0,15.0,60.0,70.0
1.418e-06,0.5726,980.0,15.0,60.0,70.0
1.419e-06,0.5727,980.0,15.0,60.0,70.0
1.419e-06,0.5729,980.0,15.0,60.0,70.0
1.395e-06,0.5731,980.0,15.0,60.0,70.0
1.365e-06,0.5732,980.0,15.0,60.0,70.0
1.352e-06,0.5734,980.0,15.0,60.0,70.0
1.354e-06,0.5736,980.0,15.0,60.0,70.0
1.352e-06,0.5737,980.0,15.0,60.0,70.0
1.355e-06,0.5739,980.0,15.0,60.0,70.0
1.361e-06,0.5741,980.0,15.0,60.0,70.0
1.366e-06,0.5742,980.0,15.0,60.0,70.0
1.372e-06,0.5744,980.0,15.0,60.0,70.0
1.378e-06,0.5746,980.0,15.0,60.0,70.0
1.382e-06,0.5747,980.0,15.0,60.0,70.0
1.386e-06,0.5749,980.0,15.0,60.0,70.0
1.391e-06,0.5751,980.0,15.0,60.0,70.0
1.393e-06,0.5752,980.0,15.0,60.0,70.0
1.381e-06,0.5754,980.0,15.0,60.0,70.0
1.372e-06,0.5756,980.0,15.0,60.0,70.0
1.367e-06,0.5757,980.0,15.0,60.0,70.0
1.368e-06,0.5759,980.0,15.0,60.0,70.0
1.369e-06,0.5761,980.0,15.0,60.0,70.0
1.371e-06,0.5762,980.0,15.0,60.0,70.0
1.377e-06,0.5764,980.0,15.0,60.0,70.0
1.384e-06,0.5766,980.0,15.0,60.0,70.0
1.389e-06,0.5767,980.0,15.0,60.0,70.0
1.395e-06,0.5769,980.0,15.0,60.0,70.0
1.399e-06,0.5771,980.0,15.0,60.0,70.0
1.402e-06,0.5772,980.0,15.0,60.0,70.0
1.408e-06,0.5774,980.0,15.0,60.0,70.0
1.411e-06,0.5776,980.0,15.0,60.0,70.0
1.413e-06,0.5777,980.0,15.0,60.0,70.0
1.418e-06,0.5779,980.0,15.0,60.0,70.0
1.419e-06,0.5781,980.0,15.0,60.0,70.0
1.421e-06,0.5782,980.0,15.0,60.0,70.0
1.426e-06,0.5784,980.0,15.0,60.0,70.0
1.426e-06,0.5786,980.0,15.0,60.0,70.0
1.428e-06,0.5787,980.0,15.0,60.0,70.0
1.431e-06,0.5789,980.0,15.0,60.0,70.0
1.434e-06,0.5791,980.0,15.0,60.0,70.0
1.435e-06,0.5792,980.0,15.0,60.0,70.0
1.438e-06,0.5794,980.0,15.0,60.0,70.0
1.439e-06,0.5796,980.0,15.0,60.0,70.0
1.405e-06,0.5797,980.0,15.0,60.0,70.0
1.378e-06,0.5799,980.0,15.0,60.0,70.0
1.359e-06,0.5801,980.0,15.0,60.0,70.0
1.345e-06,0.5802,980.0,15.0,60.0,70.0
1.336e-06,0.5804,980.0,15.0,60.0,70.0
1.327e-06,0.5806,980.0,15.0,60.0,70.0
1.322e-06,0.5808,980.0,15.0,60.0,70.0
1.318e-06,0.581,980.0,15.0,60.0,70.0
1.313e-06,0.5811,980.0,15.0,60.0,70.0
1.31e-06,0.5812,980.0,15.0,60.0,70.0
1.309e-06,0.5814,980.0,15.0,60.0,70.0
1.305e-06,0.5816,980.0,15.0,60.0,70.0
1.304e-06,0.5817,980.0,15.0,60.0,70.0
1.304e-06,0.5819,980.0,15.0,60.0,70.0
1.302e-06,0.5821,980.0,15.0,60.0,70.0
1.302e-06,0.5822,980.0,15.0,60.0,70.0
1.302e-06,0.5824,980.0,15.0,60.0,70.0
1.3e-06,0.5826,980.0,15.0,60.0,70.0
1.301e-06,0.5827,980.0,15.0,60.0,70.0
1.302e-06,0.5829,980.0,15.0,60.0,70.0
1.302e-06,0.5831,980.0,15.0,60.0,70.0
1.301e-06,0.5832,980.0,15.0,60.0,70.0
1.303e-06,0.5835,980.0,15.0,60.0,70.0
1.303e-06,0.5836,980.0,15.0,60.0,70.0
1.303e-06,0.5837,980.0,15.0,60.0,70.0
1.305e-06,0.5839,980.0,15.0,60.0,70.0
1.304e-06,0.5841,980.0,15.0,60.0,70.0
1.304e-06,0.5842,980.0,15.0,60.0,70.0
1.306e-06,0.5844,980.0,15.0,60.0,70.0
1.307e-06,0.5846,980.0,15.0,60.0,70.0
1.308e-06,0.5847,980.0,15.0,60.0,70.0
1.31e-06,0.5849,980.0,15.0,60.0,70.0
1.311e-06,0.5851,980.0,15.0,60.0,70.0
1.312e-06,0.5852,980.0,15.0,60.0,70.0
1.315e-06,0.5854,980.0,15.0,60.0,70.0
1.317e-06,0.5856,980.0,15.0,60.0,70.0
1.32e-06,0.5857,980.0,15.0,60.0,70.0
1.324e-06,0.5859,980.0,15.0,60.0,70.0
1.323e-06,0.5861,980.0,15.0,60.0,70.0
1.323e-06,0.5862,980.0,15.0,60.0,70.0
1.325e-06,0.5864,980.0,15.0,60.0,70.0
1.326e-06,0.5866,980.0,15.0,60.0,70.0
1.326e-06,0.5867,980.0,15.0,60.0,70.0
1.33e-06,0.5869,980.0,15.0,60.0,70.0
1.331e-06,0.5871,980.0,15.0,60.0,70.0
1.332e-06,0.5872,980.0,15.0,60.0,70.0
1.334e-06,0.5874,980.0,15.0,60.0,70.0
1.336e-06,0.5876,980.0,15.0,60.0,70.0
1.336e-06,0.5877,980.0,15.0,60.0,70.0
1.341e-06,0.5879,980.0,15.0,60.0,70.0
1.345e-06,0.5881,980.0,15.0,60.0,70.0
1.347e-06,0.5882,980.0,15.0,60.0,70.0
1.353e-06,0.5884,980.0,15.0,60.0,70.0
1.354e-06,0.5886,980.0,15.0,60.0,70.0
1.356e-06,0.5887,980.0,15.0,60.0,70.0
1.358e-06,0.5889,980.0,15.0,60.0,70.0
1.36e-06,0.5891,980.0,15.0,60.0,70.0
1.362e-06,0.5892,980.0,15.0,60.0,70.0
1.367e-06,0.5894,980.0,15.0,60.0,70.0
1.369e-06,0.5896,980.0,15.0,60.0,70.0
1.372e-06,0.5897,980.0,15.0,60.0,70.0
1.378e-06,0.5899,980.0,15.0,60.0,70.0
1.383e-06,0.5901,980.0,15.0,60.0,70.0
1.389e-06,0.5902,980.0,15.0,60.0,70.0
1.402e-06,0.5904,980.0,15.0,60.0,70.0
1.414e-06,0.5906,980.0,15.0,60.0,70.0
1.427e-06,0.5907,980.0,15.0,60.0,70.0
1.439e-06,0.5909,980.0,15.0,60.0,70.0
1.449e-06,0.5911,980.0,15.0,60.0,70.0
1.457e-06,0.5912,980.0,15.0,60.0,70.0
1.467e-06,0.5914,980.0,15.0,60.0,70.0
1.473e-06,0.5916,980.0,15.0,60.0,70.0
1.479e-06,0.5917,980.0,15.0,60.0,70.0
1.485e-06,0.5919,980.0,15.0,60.0,70.0
1.49e-06,0.5921,980.0,15.0,60.0,70.0
1.494e-06,0.5922,980.0,15.0,60.0,70.0
1.499e-06,0.5924,980.0,15.0,60.0,70.0
1.502e-06,0.5926,980.0,15.0,60.0,70.0
1.504e-06,0.5927,980.0,15.0,60.0,70.0
1.509e-06,0.5929,980.0,15.0,60.0,70.0
1.512e-06,0.5931,980.0,15.0,60.0,70.0
1.514e-06,0.5932,980.0,15.0,60.0,70.0
1.517e-06,0.5934,980.0,15.0,60.0,70.0
1.518e-06,0.5936,980.0,15.0,60.0,70.0
1.521e-06,0.5937,980.0,15.0,60.0,70.0
1.524e-06,0.5939,980.0,15.0,60.0,70.0
1.525e-06,0.5941,980.0,15.0,60.0,70.0
1.527e-06,0.5942,980.0,15.0,60.0,70.0
1.529e-06,0.5944,980.0,15.0,60.0,70.0
1.53e-06,0.5946,980.0,15.0,60.0,70.0
1.532e-06,0.5947,980.0,15.0,60.0,70.0
1.535e-06,0.5949,980.0,15.0,60.0,70.0
1.536e-06,0.5951,980.0,15.0,60.0,70.0
1.538e-06,0.5952,980.0,15.0,60.0,70.0
1.541e-06,0.5954,980.0,15.0,60.0,70.0
1.541e-06,0.5956,980.0,15.0,60.0,70.0
1.543e-06,0.5957,980.0,15.0,60.0,70.0
1.546e-06,0.5959,980.0,15.0,60.0,70.0
1.546e-06,0.596,980.0,15.0,60.0,70.0
1.547e-06,0.5962,980.0,15.0,60.0,70.0
1.55e-06,0.5964,980.0,15.0,60.0,70.0
1.551e-06,0.5966,980.0,15.0,60.0,70.0
1.552e-06,0.5967,980.0,15.0,60.0,70.0
1.555e-06,0.5969,980.0,15.0,60.0,70.0
1.555e-06,0.597,980.0,15.0,60.0,70.0
1.555e-06,0.5972,980.0,15.0,60.0,70.0
1.559e-06,0.5974,980.0,15.0,60.0,70.0
1.56e-06,0.5975,980.0,15.0,60.0,70.0
1.561e-06,0.5977,980.0,15.0,60.0,70.0
1.564e-06,0.5979,980.0,15.0,60.0,70.0
1.565e-06,0.5981,980.0,15.0,60.0,70.0
1.566e-06,0.5982,980.0,15.0,60.0,70.0
1.568e-06,0.5984,980.0,15.0,60.0,70.0
